actual_time,comp_level,event_key,key,match_number,post_result_time,predicted_time,set_number,time,winning_alliance,alliances.blue.score,alliances.red.score,score_breakdown.blue.adjustPoints,score_breakdown.blue.autoPoints,score_breakdown.blue.bay1,score_breakdown.blue.bay2,score_breakdown.blue.bay3,score_breakdown.blue.bay4,score_breakdown.blue.bay5,score_breakdown.blue.bay6,score_breakdown.blue.bay7,score_breakdown.blue.bay8,score_breakdown.blue.cargoPoints,score_breakdown.blue.completeRocketRankingPoint,score_breakdown.blue.completedRocketFar,score_breakdown.blue.completedRocketNear,score_breakdown.blue.endgameRobot1,score_breakdown.blue.endgameRobot2,score_breakdown.blue.endgameRobot3,score_breakdown.blue.foulCount,score_breakdown.blue.foulPoints,score_breakdown.blue.habClimbPoints,score_breakdown.blue.habDockingRankingPoint,score_breakdown.blue.habLineRobot1,score_breakdown.blue.habLineRobot2,score_breakdown.blue.habLineRobot3,score_breakdown.blue.hatchPanelPoints,score_breakdown.blue.lowLeftRocketFar,score_breakdown.blue.lowLeftRocketNear,score_breakdown.blue.lowRightRocketFar,score_breakdown.blue.lowRightRocketNear,score_breakdown.blue.midLeftRocketFar,score_breakdown.blue.midLeftRocketNear,score_breakdown.blue.midRightRocketFar,score_breakdown.blue.midRightRocketNear,score_breakdown.blue.preMatchBay1,score_breakdown.blue.preMatchBay2,score_breakdown.blue.preMatchBay3,score_breakdown.blue.preMatchBay6,score_breakdown.blue.preMatchBay7,score_breakdown.blue.preMatchBay8,score_breakdown.blue.preMatchLevelRobot1,score_breakdown.blue.preMatchLevelRobot2,score_breakdown.blue.preMatchLevelRobot3,score_breakdown.blue.rp,score_breakdown.blue.sandStormBonusPoints,score_breakdown.blue.techFoulCount,score_breakdown.blue.teleopPoints,score_breakdown.blue.topLeftRocketFar,score_breakdown.blue.topLeftRocketNear,score_breakdown.blue.topRightRocketFar,score_breakdown.blue.topRightRocketNear,score_breakdown.blue.totalPoints,score_breakdown.red.adjustPoints,score_breakdown.red.autoPoints,score_breakdown.red.bay1,score_breakdown.red.bay2,score_breakdown.red.bay3,score_breakdown.red.bay4,score_breakdown.red.bay5,score_breakdown.red.bay6,score_breakdown.red.bay7,score_breakdown.red.bay8,score_breakdown.red.cargoPoints,score_breakdown.red.completeRocketRankingPoint,score_breakdown.red.completedRocketFar,score_breakdown.red.completedRocketNear,score_breakdown.red.endgameRobot1,score_breakdown.red.endgameRobot2,score_breakdown.red.endgameRobot3,score_breakdown.red.foulCount,score_breakdown.red.foulPoints,score_breakdown.red.habClimbPoints,score_breakdown.red.habDockingRankingPoint,score_breakdown.red.habLineRobot1,score_breakdown.red.habLineRobot2,score_breakdown.red.habLineRobot3,score_breakdown.red.hatchPanelPoints,score_breakdown.red.lowLeftRocketFar,score_breakdown.red.lowLeftRocketNear,score_breakdown.red.lowRightRocketFar,score_breakdown.red.lowRightRocketNear,score_breakdown.red.midLeftRocketFar,score_breakdown.red.midLeftRocketNear,score_breakdown.red.midRightRocketFar,score_breakdown.red.midRightRocketNear,score_breakdown.red.preMatchBay1,score_breakdown.red.preMatchBay2,score_breakdown.red.preMatchBay3,score_breakdown.red.preMatchBay6,score_breakdown.red.preMatchBay7,score_breakdown.red.preMatchBay8,score_breakdown.red.preMatchLevelRobot1,score_breakdown.red.preMatchLevelRobot2,score_breakdown.red.preMatchLevelRobot3,score_breakdown.red.rp,score_breakdown.red.sandStormBonusPoints,score_breakdown.red.techFoulCount,score_breakdown.red.teleopPoints,score_breakdown.red.topLeftRocketFar,score_breakdown.red.topLeftRocketNear,score_breakdown.red.topRightRocketFar,score_breakdown.red.topRightRocketNear,score_breakdown.red.totalPoints,blue.robot1,blue.robot2,blue.robot3,red.robot1,red.robot2,red.robot3,district
1552162763,qf,2019txama,2019txama_qf4m2,2,1552163216,1552162982,4,1552162200,blue,71,0,0,15,Panel,Panel,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,25,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,0,31,None,None,None,None,71,-24,15,PanelAndCargo,Panel,Panel,None,None,Panel,PanelAndCargo,Panel,6,FALSE,FALSE,FALSE,HabLevel1,None,None,5,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,15,1,9,None,None,None,None,0,frc1817,frc7271,frc2613,frc5866,frc6315,frc5783,tx
1552064708,qm,2019txama,2019txama_qm1,1,1552065028,1552064949,1,1552064400,red,22,35,0,9,Panel,Panel,None,None,None,None,Panel,Panel,0,FALSE,FALSE,FALSE,None,HabLevel1,None,2,10,3,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Cargo,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,0,9,0,3,None,None,None,None,22,0,12,Panel,None,Panel,None,Panel,Panel,None,Panel,0,FALSE,FALSE,FALSE,HabLevel3,None,HabLevel1,0,6,15,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Cargo,Panel,Panel,Cargo,Panel,HabLevel2,HabLevel1,HabLevel1,3,12,1,17,None,None,None,None,35,frc5417,frc7573,frc6133,frc1296,frc7534,frc5613,tx
1552070391,qm,2019txama,2019txama_qm10,10,1552070710,1552070709,1,1552069680,red,17,65,0,6,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,8,Panel,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,6,0,11,Panel,None,Panel,None,17,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,Panel,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel3,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,None,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,15,0,50,None,None,Panel,None,65,frc7540,frc5417,frc3037,frc7271,frc5866,frc3310,tx
1552070996,qm,2019txama,2019txama_qm11,11,1552071210,1552071062,1,1552070160,,15,15,0,9,None,None,None,None,None,None,None,None,0,FALSE,FALSE,FALSE,None,None,HabLevel1,0,3,3,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,1,9,0,3,None,None,None,None,15,0,9,None,Panel,Panel,None,None,Panel,Panel,None,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,1,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,0,None,None,None,None,None,None,None,None,Cargo,Panel,Panel,Panel,Panel,Cargo,HabLevel2,HabLevel1,HabLevel1,1,9,0,6,None,None,None,None,15,frc5212,frc7573,frc4717,frc6133,frc6315,frc4641,tx
1552071498,qm,2019txama,2019txama_qm12,12,1552071703,1552071582,1,1552070640,blue,46,26,0,12,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,Panel,Panel,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,6,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,2,12,0,28,None,None,None,None,46,0,15,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,None,HabLevel1,None,2,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,8,Panel,Panel,None,None,None,Panel,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,0,11,None,Panel,None,None,26,frc7540,frc6974,frc4301,frc5783,frc1296,frc4799,tx
1552072041,qm,2019txama,2019txama_qm13,13,1552072254,1552072074,1,1552071120,red,40,50,0,15,None,None,None,None,None,PanelAndCargo,Panel,PanelAndCargo,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,13,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,0,12,None,None,None,None,40,0,15,PanelAndCargo,Panel,Panel,Panel,PanelAndCargo,Panel,Panel,Panel,18,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,None,PanelAndCargo,Panel,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,2,15,1,35,None,None,None,None,50,frc5888,frc4734,frc4694,frc148,frc7649,frc1817,tx
1552076234,qm,2019txama,2019txama_qm14,14,1552076447,1552076284,1,1552075200,red,46,52,0,9,PanelAndCargo,Panel,PanelAndCargo,None,None,Panel,Panel,Panel,18,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,Panel,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,0,9,1,34,None,None,None,None,46,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,Panel,None,None,None,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel2,HabLevel1,1,10,12,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,12,Panel,Panel,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel1,HabLevel2,HabLevel1,2,9,0,33,None,None,None,None,52,frc7534,frc3310,frc2657,frc5613,frc4153,frc5417,tx
1552076807,qm,2019txama,2019txama_qm15,15,1552077078,1552076886,1,1552075680,red,32,53,0,15,Panel,Panel,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,9,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,15,0,17,None,None,None,None,32,0,12,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,Panel,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,0,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,Panel,Panel,Panel,Panel,None,None,None,None,Panel,Panel,Panel,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,41,None,None,None,None,53,frc7649,frc7271,frc6133,frc7540,frc3366,frc2613,tx
1552077328,qm,2019txama,2019txama_qm16,16,1552077537,1552077366,1,1552076160,red,49,67,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,2,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,0,15,0,34,None,None,None,None,49,0,15,Panel,PanelAndCargo,Panel,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,Panel,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel3,HabLevel1,0,6,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,10,PanelAndCargo,Panel,PanelAndCargo,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,3,15,0,46,None,None,None,None,67,frc5866,frc6974,frc5888,frc4799,frc148,frc6315,tx
1552077801,qm,2019txama,2019txama_qm17,17,1552078000,1552077880,1,1552076640,blue,21,15,0,12,None,None,None,None,None,PanelAndCargo,Panel,Panel,3,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,None,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,2,12,0,9,None,None,None,None,21,0,9,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel1,0,9,0,6,None,None,None,None,15,frc2657,frc4717,frc4694,frc5417,frc4734,frc4301,tx
1552078352,qm,2019txama,2019txama_qm18,18,1552078632,1552078392,1,1552077120,red,12,51,0,6,None,None,None,None,None,None,None,None,0,FALSE,FALSE,FALSE,None,None,HabLevel1,3,3,3,FALSE,None,None,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel2,0,6,0,3,None,None,None,None,12,0,15,PanelAndCargo,None,None,None,None,PanelAndCargo,None,PanelAndCargo,9,FALSE,FALSE,FALSE,HabLevel2,None,HabLevel2,1,9,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,Panel,None,None,None,None,None,None,Cargo,Cargo,Cargo,Cargo,Cargo,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,27,None,None,None,None,51,frc3037,frc4641,frc1296,frc4153,frc7271,frc2613,tx
1552078845,qm,2019txama,2019txama_qm19,19,1552079083,1552078922,1,1552077600,blue,48,40,0,6,None,None,Panel,Panel,PanelAndCargo,Panel,Panel,Panel,21,TRUE,FALSE,TRUE,None,HabLevel1,None,0,0,3,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,18,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,3,6,1,42,None,PanelAndCargo,None,PanelAndCargo,48,0,6,Panel,Panel,Panel,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,12,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,10,6,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,Panel,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,6,0,24,None,None,None,None,40,frc5212,frc3310,frc1817,frc5783,frc5613,frc3366,tx
1552065294,qm,2019txama,2019txama_qm2,2,1552065579,1552065369,1,1552065000,blue,25,19,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,None,Panel,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,None,None,0,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,Panel,None,None,Panel,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,2,9,0,16,None,None,None,None,25,0,9,None,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Cargo,Cargo,Cargo,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,0,9,0,10,None,None,None,None,19,frc2657,frc6315,frc3366,frc2613,frc4734,frc4799,tx
1552079971,qm,2019txama,2019txama_qm20,20,1552080343,1552080129,1,1552078080,red,40,56,0,15,None,Panel,Panel,None,None,Panel,Panel,None,6,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,4,6,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,PanelAndCargo,None,PanelAndCargo,None,None,None,None,None,Cargo,Panel,Panel,Panel,Panel,Cargo,HabLevel2,HabLevel1,HabLevel2,0,15,1,19,None,None,None,None,40,0,15,Panel,Panel,PanelAndCargo,Panel,Panel,PanelAndCargo,Panel,PanelAndCargo,9,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,2,22,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,2,15,0,19,None,None,None,None,56,frc7573,frc7540,frc1296,frc7534,frc7649,frc4734,tx
1552080557,qm,2019txama,2019txama_qm21,21,1552080759,1552080664,1,1552078560,blue,43,8,0,9,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,None,HabLevel2,None,0,0,6,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,9,0,34,None,None,None,None,43,0,3,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,None,None,HabLevel1,0,0,3,FALSE,None,None,CrossedHabLineInSandstorm,2,None,None,Panel,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,None,None,HabLevel1,0,3,0,5,None,None,None,None,8,frc5888,frc1817,frc6974,frc6133,frc3037,frc2657,tx
1552080964,qm,2019txama,2019txama_qm22,22,1552081170,1552081086,1,1552079040,red,25,75,0,9,Panel,PanelAndCargo,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,6,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,9,0,16,None,None,None,None,25,0,12,PanelAndCargo,Panel,Panel,None,None,None,PanelAndCargo,PanelAndCargo,27,TRUE,FALSE,TRUE,HabLevel3,HabLevel1,HabLevel1,0,0,18,TRUE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,18,None,PanelAndCargo,Panel,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel1,HabLevel1,HabLevel2,4,12,0,63,None,PanelAndCargo,None,PanelAndCargo,75,frc4694,frc4799,frc5866,frc3310,frc4301,frc4153,tx
1552081402,qm,2019txama,2019txama_qm23,23,1552081598,1552081507,1,1552079520,blue,44,6,0,15,Panel,PanelAndCargo,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,0,9,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,15,0,29,None,None,None,None,44,0,3,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,None,HabLevel1,None,0,0,3,FALSE,None,CrossedHabLineInSandstorm,None,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel1,0,3,0,3,None,None,None,None,6,frc6315,frc7534,frc7271,frc4717,frc5613,frc4641,tx
1552081886,qm,2019txama,2019txama_qm24,24,1552082084,1552081920,1,1552080000,blue,57,33,0,9,Panel,Panel,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,30,TRUE,FALSE,TRUE,HabLevel1,None,HabLevel1,2,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,12,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,3,9,0,48,None,PanelAndCargo,None,PanelAndCargo,57,0,12,Panel,Panel,Panel,Panel,None,None,None,PanelAndCargo,3,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,None,0,6,6,FALSE,CrossedHabLineInSandstorm,None,CrossedHabLineInSandstorm,6,None,None,Panel,None,None,None,Panel,None,Panel,Panel,Panel,Cargo,Cargo,Panel,HabLevel2,HabLevel1,HabLevel2,0,12,0,15,None,None,None,None,33,frc5417,frc3366,frc148,frc2613,frc5212,frc5783,tx
1552082582,qm,2019txama,2019txama_qm25,25,1552082818,1552082642,1,1552080480,blue,46,21,0,6,Panel,PanelAndCargo,PanelAndCargo,None,None,PanelAndCargo,PanelAndCargo,PanelAndCargo,15,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel1,0,16,9,FALSE,CrossedHabLineInTeleop,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel1,HabLevel1,2,6,0,24,None,None,None,None,46,0,9,PanelAndCargo,Panel,PanelAndCargo,None,None,PanelAndCargo,Panel,Panel,9,FALSE,FALSE,FALSE,HabLevel1,None,None,2,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,None,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,0,9,1,12,None,None,None,None,21,frc4641,frc4301,frc5613,frc7573,frc5888,frc3037,tx
1552083106,qm,2019txama,2019txama_qm26,26,1552083293,1552083123,1,1552080960,blue,46,33,0,15,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,PanelAndCargo,24,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,4,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,2,15,0,31,None,None,None,None,46,0,12,Panel,Panel,None,Panel,Panel,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,HabLevel1,HabLevel1,HabLevel2,0,3,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,6,None,None,None,None,None,None,None,None,Panel,Panel,Cargo,Cargo,Panel,Panel,HabLevel1,HabLevel1,HabLevel2,0,12,0,18,None,None,None,None,33,frc1817,frc5783,frc5866,frc7534,frc5417,frc2613,tx
1552083540,qm,2019txama,2019txama_qm27,27,1552083791,1552083616,1,1552081440,blue,59,29,0,15,Panel,Panel,Panel,Panel,PanelAndCargo,None,Panel,Panel,12,FALSE,FALSE,FALSE,HabLevel2,HabLevel1,HabLevel1,0,6,12,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,14,PanelAndCargo,None,PanelAndCargo,PanelAndCargo,None,None,None,None,Panel,Panel,Panel,Cargo,Cargo,Cargo,HabLevel2,HabLevel1,HabLevel2,2,15,0,38,None,None,None,None,59,0,6,PanelAndCargo,PanelAndCargo,PanelAndCargo,None,Panel,PanelAndCargo,PanelAndCargo,PanelAndCargo,18,FALSE,FALSE,FALSE,None,HabLevel1,None,2,0,3,FALSE,None,CrossedHabLineInSandstorm,None,2,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,0,6,0,23,None,None,None,None,29,frc4153,frc7540,frc4799,frc3366,frc7649,frc6315,tx
1552084003,qm,2019txama,2019txama_qm28,28,1552084185,1552084084,1,1552081920,red,12,33,0,3,None,Panel,PanelAndCargo,None,None,None,None,None,3,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,0,6,FALSE,None,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,0,None,None,None,None,None,None,None,None,Cargo,Panel,Panel,Cargo,Cargo,Cargo,None,HabLevel1,HabLevel2,0,3,0,9,None,None,None,None,12,0,15,PanelAndCargo,Panel,PanelAndCargo,None,None,PanelAndCargo,Panel,PanelAndCargo,12,FALSE,FALSE,FALSE,HabLevel1,None,HabLevel1,0,0,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel1,HabLevel2,HabLevel2,2,15,0,18,None,None,None,None,33,frc5212,frc2657,frc4734,frc4717,frc7271,frc1296,tx
1552084531,qm,2019txama,2019txama_qm29,29,1552084750,1552084622,1,1552082400,blue,37,24,0,9,Panel,Panel,Panel,None,None,Panel,Panel,Panel,15,FALSE,FALSE,FALSE,HabLevel1,None,None,1,0,3,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInTeleop,10,PanelAndCargo,None,PanelAndCargo,None,PanelAndCargo,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel1,HabLevel2,2,9,0,28,PanelAndCargo,None,PanelAndCargo,None,37,0,15,Panel,Panel,Panel,None,None,Panel,Panel,Panel,0,FALSE,FALSE,FALSE,None,HabLevel1,HabLevel1,0,3,6,FALSE,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,CrossedHabLineInSandstorm,0,None,None,None,None,None,None,None,None,Panel,Panel,Panel,Panel,Panel,Panel,HabLevel2,HabLevel2,HabLevel1,0,15,0,6,None,None,None,None,24,frc148,frc3310,frc7573,frc6974,frc6133,frc4694,tx
